Data,Município,Índice
5 de jun. de 2020,Borba,0.37
5 de jun. de 2020,Boca do Acre,0.35
5 de jun. de 2020,Itacoatiara,0.38
6 de jun. de 2020,Maués,0.37
6 de jun. de 2020,Careiro da Várzea,0.53
6 de jun. de 2020,Presidente Figueiredo,0.41
6 de jun. de 2020,Parintins,0.36
6 de jun. de 2020,Tefé,0.43
6 de jun. de 2020,Boca do Acre,0.47
6 de jun. de 2020,Borba,0.47
6 de jun. de 2020,Iranduba,0.43
6 de jun. de 2020,Humaitá,0.4
6 de jun. de 2020,Manaus,0.41
6 de jun. de 2020,Autazes,0.38
6 de jun. de 2020,Tabatinga,0.42
6 de jun. de 2020,Manacapuru,0.4
6 de jun. de 2020,Coari,0.43
6 de jun. de 2020,Careiro,0.45
6 de jun. de 2020,Itacoatiara,0.41
6 de jun. de 2020,Rio Preto da Eva,0.42
6 de jun. de 2020,Lábrea,0.54
6 de jun. de 2020,Manicoré,0.39
6 de jun. de 2020,São Gabriel da Cachoeira,0.37
7 de jun. de 2020,Careiro da Várzea,0.5
7 de jun. de 2020,Manicoré,0.47
7 de jun. de 2020,Rio Preto da Eva,0.39
7 de jun. de 2020,São Gabriel da Cachoeira,0.42
7 de jun. de 2020,Itacoatiara,0.42
7 de jun. de 2020,Coari,0.49
7 de jun. de 2020,Boca do Acre,0.53
7 de jun. de 2020,Manacapuru,0.48
7 de jun. de 2020,Borba,0.52
7 de jun. de 2020,Autazes,0.49
7 de jun. de 2020,Maués,0.48
7 de jun. de 2020,Presidente Figueiredo,0.49
7 de jun. de 2020,Careiro,0.51
7 de jun. de 2020,Manaus,0.49
7 de jun. de 2020,Humaitá,0.46
7 de jun. de 2020,Tefé,0.49
7 de jun. de 2020,Parintins,0.45
7 de jun. de 2020,Lábrea,0.58
7 de jun. de 2020,Tabatinga,0.48
7 de jun. de 2020,Iranduba,0.48
8 de jun. de 2020,Borba,0.45
8 de jun. de 2020,Itacoatiara,0.41
8 de jun. de 2020,Manacapuru,0.39
8 de jun. de 2020,Careiro,0.4
8 de jun. de 2020,São Gabriel da Cachoeira,0.37
8 de jun. de 2020,Manaus,0.4
8 de jun. de 2020,Coari,0.39
8 de jun. de 2020,Tabatinga,0.42
8 de jun. de 2020,Lábrea,0.46
8 de jun. de 2020,Tefé,0.39
8 de jun. de 2020,Parintins,0.36
8 de jun. de 2020,Manicoré,0.38
8 de jun. de 2020,Autazes,0.38
8 de jun. de 2020,Iranduba,0.4
8 de jun. de 2020,Maués,0.35
8 de jun. de 2020,Humaitá,0.4
8 de jun. de 2020,Boca do Acre,0.48
8 de jun. de 2020,Rio Preto da Eva,0.39
8 de jun. de 2020,Presidente Figueiredo,0.35
8 de jun. de 2020,Careiro da Várzea,0.51
9 de jun. de 2020,São Gabriel da Cachoeira,0.33
9 de jun. de 2020,Maués,0.34
9 de jun. de 2020,Careiro,0.34
9 de jun. de 2020,Rio Preto da Eva,0.36
9 de jun. de 2020,Parintins,0.37
9 de jun. de 2020,Coari,0.39
9 de jun. de 2020,Iranduba,0.39
9 de jun. de 2020,Manaus,0.39
9 de jun. de 2020,Humaitá,0.39
9 de jun. de 2020,Manicoré,0.4
9 de jun. de 2020,Boca do Acre,0.41
9 de jun. de 2020,Itacoatiara,0.41
9 de jun. de 2020,Presidente Figueiredo,0.41
9 de jun. de 2020,Tefé,0.41
9 de jun. de 2020,Autazes,0.41
9 de jun. de 2020,Manacapuru,0.42
9 de jun. de 2020,Tabatinga,0.44
9 de jun. de 2020,Borba,0.44
9 de jun. de 2020,Careiro da Várzea,0.48
9 de jun. de 2020,Lábrea,0.51
10 de jun. de 2020,Maués,0.28
10 de jun. de 2020,Parintins,0.4
10 de jun. de 2020,São Gabriel da Cachoeira,0.37
10 de jun. de 2020,Coari,0.47
10 de jun. de 2020,Lábrea,0.47
10 de jun. de 2020,Boca do Acre,0.47
10 de jun. de 2020,Manacapuru,0.42
10 de jun. de 2020,Careiro,0.45
10 de jun. de 2020,Careiro da Várzea,0.51
10 de jun. de 2020,Rio Preto da Eva,0.4
10 de jun. de 2020,Autazes,0.44
10 de jun. de 2020,Iranduba,0.43
10 de jun. de 2020,Tefé,0.43
10 de jun. de 2020,Manaus,0.41
10 de jun. de 2020,Borba,0.49
10 de jun. de 2020,Manicoré,0.48
10 de jun. de 2020,Itacoatiara,0.41
10 de jun. de 2020,Presidente Figueiredo,0.39
10 de jun. de 2020,Tabatinga,0.46
10 de jun. de 2020,Humaitá,0.41
11 de jun. de 2020,Maués,0.37
11 de jun. de 2020,Tabatinga,0.4
11 de jun. de 2020,Manacapuru,0.41
11 de jun. de 2020,São Gabriel da Cachoeira,0.41
11 de jun. de 2020,Autazes,0.41
11 de jun. de 2020,Itacoatiara,0.42
11 de jun. de 2020,Parintins,0.42
11 de jun. de 2020,Iranduba,0.42
11 de jun. de 2020,Presidente Figueiredo,0.43
11 de jun. de 2020,Coari,0.43
11 de jun. de 2020,Rio Preto da Eva,0.43
11 de jun. de 2020,Manaus,0.45
11 de jun. de 2020,Humaitá,0.45
11 de jun. de 2020,Boca do Acre,0.46
11 de jun. de 2020,Careiro,0.48
11 de jun. de 2020,Manicoré,0.48
11 de jun. de 2020,Borba,0.5
11 de jun. de 2020,Tefé,0.5
11 de jun. de 2020,Lábrea,0.55
11 de jun. de 2020,Careiro da Várzea,0.56
12 de jun. de 2020,Borba,0.34
12 de jun. de 2020,Maués,0.35
12 de jun. de 2020,Itacoatiara,0.38
12 de jun. de 2020,Manacapuru,0.38
12 de jun. de 2020,Tabatinga,0.38
12 de jun. de 2020,São Gabriel da Cachoeira,0.38
12 de jun. de 2020,Humaitá,0.4
12 de jun. de 2020,Manicoré,0.4
12 de jun. de 2020,Parintins,0.4
12 de jun. de 2020,Iranduba,0.4
12 de jun. de 2020,Presidente Figueiredo,0.4
12 de jun. de 2020,Manaus,0.4
12 de jun. de 2020,Tefé,0.41
12 de jun. de 2020,Autazes,0.43
12 de jun. de 2020,Coari,0.44
12 de jun. de 2020,Careiro,0.45
12 de jun. de 2020,Rio Preto da Eva,0.45
12 de jun. de 2020,Boca do Acre,0.45
12 de jun. de 2020,Lábrea,0.49
12 de jun. de 2020,Careiro da Várzea,0.56
13 de jun. de 2020,Borba,0.48
13 de jun. de 2020,Iranduba,0.4
13 de jun. de 2020,Rio Preto da Eva,0.44
13 de jun. de 2020,Lábrea,0.5
13 de jun. de 2020,Careiro,0.47
13 de jun. de 2020,Maués,0.37
13 de jun. de 2020,Itacoatiara,0.39
13 de jun. de 2020,Tefé,0.44
13 de jun. de 2020,Autazes,0.4
13 de jun. de 2020,Humaitá,0.42
13 de jun. de 2020,Manaus,0.41
13 de jun. de 2020,Manicoré,0.39
13 de jun. de 2020,São Gabriel da Cachoeira,0.36
13 de jun. de 2020,Boca do Acre,0.44
13 de jun. de 2020,Coari,0.46
13 de jun. de 2020,Manacapuru,0.4
13 de jun. de 2020,Careiro da Várzea,0.48
13 de jun. de 2020,Parintins,0.4
13 de jun. de 2020,Tabatinga,0.43
13 de jun. de 2020,Presidente Figueiredo,0.43
14 de jun. de 2020,Maués,0.39
14 de jun. de 2020,Parintins,0.42
14 de jun. de 2020,Manacapuru,0.44
14 de jun. de 2020,Manicoré,0.44
14 de jun. de 2020,Itacoatiara,0.44
14 de jun. de 2020,Borba,0.45
14 de jun. de 2020,Tefé,0.45
14 de jun. de 2020,Rio Preto da Eva,0.45
14 de jun. de 2020,Tabatinga,0.47
14 de jun. de 2020,Humaitá,0.47
14 de jun. de 2020,Coari,0.48
14 de jun. de 2020,Presidente Figueiredo,0.48
14 de jun. de 2020,Iranduba,0.49
14 de jun. de 2020,Manaus,0.49
14 de jun. de 2020,Careiro,0.5
14 de jun. de 2020,Boca do Acre,0.51
14 de jun. de 2020,Autazes,0.52
14 de jun. de 2020,São Gabriel da Cachoeira,0.54
14 de jun. de 2020,Lábrea,0.56
14 de jun. de 2020,Careiro da Várzea,0.58
15 de jun. de 2020,Tabatinga,0.37
15 de jun. de 2020,Rio Preto da Eva,0.4
15 de jun. de 2020,Autazes,0.39
15 de jun. de 2020,Coari,0.44
15 de jun. de 2020,Boca do Acre,0.42
15 de jun. de 2020,Iranduba,0.41
15 de jun. de 2020,Presidente Figueiredo,0.38
15 de jun. de 2020,Itacoatiara,0.37
15 de jun. de 2020,Lábrea,0.51
15 de jun. de 2020,São Gabriel da Cachoeira,0.36
15 de jun. de 2020,Humaitá,0.42
15 de jun. de 2020,Maués,0.32
15 de jun. de 2020,Careiro da Várzea,0.5
15 de jun. de 2020,Borba,0.41
15 de jun. de 2020,Manicoré,0.44
15 de jun. de 2020,Manaus,0.4
15 de jun. de 2020,Tefé,0.42
15 de jun. de 2020,Manacapuru,0.38
15 de jun. de 2020,Careiro,0.42
15 de jun. de 2020,Parintins,0.37
16 de jun. de 2020,Manicoré,0.48
16 de jun. de 2020,Coari,0.4
16 de jun. de 2020,Presidente Figueiredo,0.39
16 de jun. de 2020,Humaitá,0.46
16 de jun. de 2020,Tabatinga,0.36
16 de jun. de 2020,Autazes,0.43
16 de jun. de 2020,São Gabriel da Cachoeira,0.31
16 de jun. de 2020,Manaus,0.4
16 de jun. de 2020,Careiro da Várzea,0.51
16 de jun. de 2020,Maués,0.35
16 de jun. de 2020,Tefé,0.4
16 de jun. de 2020,Manacapuru,0.39
16 de jun. de 2020,Boca do Acre,0.44
16 de jun. de 2020,Careiro,0.42
16 de jun. de 2020,Iranduba,0.37
16 de jun. de 2020,Borba,0.45
16 de jun. de 2020,Itacoatiara,0.37
16 de jun. de 2020,Rio Preto da Eva,0.35
16 de jun. de 2020,Parintins,0.37
16 de jun. de 2020,Lábrea,0.51
17 de jun. de 2020,São Gabriel da Cachoeira,0.27
17 de jun. de 2020,Manicoré,0.37
17 de jun. de 2020,Iranduba,0.38
17 de jun. de 2020,Manaus,0.39
17 de jun. de 2020,Boca do Acre,0.47
17 de jun. de 2020,Itacoatiara,0.37
17 de jun. de 2020,Manacapuru,0.38
17 de jun. de 2020,Coari,0.39
17 de jun. de 2020,Autazes,0.39
17 de jun. de 2020,Borba,0.38
17 de jun. de 2020,Tefé,0.4
17 de jun. de 2020,Presidente Figueiredo,0.37
17 de jun. de 2020,Careiro,0.43
17 de jun. de 2020,Lábrea,0.48
17 de jun. de 2020,Maués,0.31
17 de jun. de 2020,Tabatinga,0.39
17 de jun. de 2020,Rio Preto da Eva,0.38
17 de jun. de 2020,Parintins,0.36
17 de jun. de 2020,Careiro da Várzea,0.44
17 de jun. de 2020,Humaitá,0.39
18 de jun. de 2020,Careiro,0.41
18 de jun. de 2020,Careiro da Várzea,0.56
18 de jun. de 2020,Manacapuru,0.4
18 de jun. de 2020,Iranduba,0.39
18 de jun. de 2020,Parintins,0.38
18 de jun. de 2020,Autazes,0.41
18 de jun. de 2020,São Gabriel da Cachoeira,0.32
18 de jun. de 2020,Humaitá,0.43
18 de jun. de 2020,Presidente Figueiredo,0.4
18 de jun. de 2020,Manicoré,0.44
18 de jun. de 2020,Itacoatiara,0.37
18 de jun. de 2020,Rio Preto da Eva,0.37
18 de jun. de 2020,Coari,0.43
18 de jun. de 2020,Boca do Acre,0.52
18 de jun. de 2020,Lábrea,0.48
18 de jun. de 2020,Tefé,0.41
18 de jun. de 2020,Tabatinga,0.44
18 de jun. de 2020,Borba,0.45
18 de jun. de 2020,Manaus,0.4
18 de jun. de 2020,Maués,0.36
19 de jun. de 2020,Autazes,0.44
19 de jun. de 2020,Humaitá,0.35
19 de jun. de 2020,Coari,0.33
19 de jun. de 2020,Careiro,0.35
19 de jun. de 2020,Tefé,0.35
19 de jun. de 2020,Tabatinga,0.44
19 de jun. de 2020,Parintins,0.3
19 de jun. de 2020,Itacoatiara,0.34
19 de jun. de 2020,Maués,0.33
19 de jun. de 2020,Iranduba,0.37
19 de jun. de 2020,Manaus,0.36
19 de jun. de 2020,Careiro da Várzea,0.43
19 de jun. de 2020,Manacapuru,0.36
19 de jun. de 2020,Lábrea,0.46
19 de jun. de 2020,Borba,0.32
19 de jun. de 2020,Rio Preto da Eva,0.37
19 de jun. de 2020,São Gabriel da Cachoeira,0.29
19 de jun. de 2020,Manicoré,0.34
19 de jun. de 2020,Presidente Figueiredo,0.34
19 de jun. de 2020,Boca do Acre,0.39
20 de jun. de 2020,Itacoatiara,0.38
20 de jun. de 2020,Lábrea,0.46
20 de jun. de 2020,Maués,0.35
20 de jun. de 2020,Careiro,0.43
20 de jun. de 2020,Iranduba,0.42
20 de jun. de 2020,Humaitá,0.46
20 de jun. de 2020,Careiro da Várzea,0.48
20 de jun. de 2020,Presidente Figueiredo,0.44
20 de jun. de 2020,Boca do Acre,0.45
20 de jun. de 2020,Tabatinga,0.41
20 de jun. de 2020,Tefé,0.42
20 de jun. de 2020,São Gabriel da Cachoeira,0.41
20 de jun. de 2020,Coari,0.38
20 de jun. de 2020,Manaus,0.4
20 de jun. de 2020,Rio Preto da Eva,0.39
20 de jun. de 2020,Borba,0.45
20 de jun. de 2020,Autazes,0.38
20 de jun. de 2020,Manacapuru,0.4
20 de jun. de 2020,Manicoré,0.41
20 de jun. de 2020,Parintins,0.38
21 de jun. de 2020,Autazes,0.44
21 de jun. de 2020,Lábrea,0.51
21 de jun. de 2020,Manaus,0.47
21 de jun. de 2020,Maués,0.36
21 de jun. de 2020,São Gabriel da Cachoeira,0.42
21 de jun. de 2020,Itacoatiara,0.43
21 de jun. de 2020,Careiro,0.46
21 de jun. de 2020,Presidente Figueiredo,0.46
21 de jun. de 2020,Tefé,0.48
21 de jun. de 2020,Careiro da Várzea,0.53
21 de jun. de 2020,Parintins,0.42
21 de jun. de 2020,Coari,0.47
21 de jun. de 2020,Borba,0.45
21 de jun. de 2020,Rio Preto da Eva,0.48
21 de jun. de 2020,Humaitá,0.47
21 de jun. de 2020,Manicoré,0.48
21 de jun. de 2020,Iranduba,0.47
21 de jun. de 2020,Boca do Acre,0.47
21 de jun. de 2020,Manacapuru,0.43
21 de jun. de 2020,Tabatinga,0.51
22 de jun. de 2020,Presidente Figueiredo,0.4
22 de jun. de 2020,Coari,0.41
22 de jun. de 2020,Humaitá,0.42
22 de jun. de 2020,Borba,0.36
22 de jun. de 2020,Itacoatiara,0.37
22 de jun. de 2020,Manicoré,0.41
22 de jun. de 2020,Lábrea,0.46
22 de jun. de 2020,Tefé,0.35
22 de jun. de 2020,Manaus,0.41
22 de jun. de 2020,Careiro da Várzea,0.48
22 de jun. de 2020,Rio Preto da Eva,0.38
22 de jun. de 2020,Manacapuru,0.37
22 de jun. de 2020,Parintins,0.33
22 de jun. de 2020,Maués,0.3
22 de jun. de 2020,Careiro,0.44
22 de jun. de 2020,Boca do Acre,0.43
22 de jun. de 2020,Iranduba,0.38
22 de jun. de 2020,Autazes,0.45
22 de jun. de 2020,São Gabriel da Cachoeira,0.37
22 de jun. de 2020,Tabatinga,0.38
23 de jun. de 2020,Maués,0.32
23 de jun. de 2020,Careiro da Várzea,0.48
23 de jun. de 2020,Humaitá,0.41
23 de jun. de 2020,Tabatinga,0.42
23 de jun. de 2020,Boca do Acre,0.45
23 de jun. de 2020,Manaus,0.4
23 de jun. de 2020,Careiro,0.38
23 de jun. de 2020,Autazes,0.44
23 de jun. de 2020,São Gabriel da Cachoeira,0.33
23 de jun. de 2020,Borba,0.42
23 de jun. de 2020,Presidente Figueiredo,0.4
23 de jun. de 2020,Lábrea,0.49
23 de jun. de 2020,Parintins,0.33
23 de jun. de 2020,Itacoatiara,0.38
23 de jun. de 2020,Coari,0.4
23 de jun. de 2020,Manicoré,0.4
23 de jun. de 2020,Manacapuru,0.39
23 de jun. de 2020,Iranduba,0.36
23 de jun. de 2020,Tefé,0.4
23 de jun. de 2020,Rio Preto da Eva,0.36
24 de jun. de 2020,Careiro,0.37
24 de jun. de 2020,Presidente Figueiredo,0.39
24 de jun. de 2020,Boca do Acre,0.42
24 de jun. de 2020,Coari,0.44
24 de jun. de 2020,Manicoré,0.38
24 de jun. de 2020,Humaitá,0.43
24 de jun. de 2020,Autazes,0.38
24 de jun. de 2020,Lábrea,0.45
24 de jun. de 2020,Rio Preto da Eva,0.34
24 de jun. de 2020,Parintins,0.34
24 de jun. de 2020,Borba,0.41
24 de jun. de 2020,Tefé,0.38
24 de jun. de 2020,Tabatinga,0.37
24 de jun. de 2020,Maués,0.25
24 de jun. de 2020,Manacapuru,0.4
24 de jun. de 2020,São Gabriel da Cachoeira,0.37
24 de jun. de 2020,Careiro da Várzea,0.53
24 de jun. de 2020,Itacoatiara,0.38
24 de jun. de 2020,Iranduba,0.4
24 de jun. de 2020,Manaus,0.4
25 de jun. de 2020,Manaus,0.4
25 de jun. de 2020,Iranduba,0.36
25 de jun. de 2020,Manicoré,0.43
25 de jun. de 2020,Autazes,0.38
25 de jun. de 2020,Presidente Figueiredo,0.38
25 de jun. de 2020,Borba,0.37
25 de jun. de 2020,Lábrea,0.49
25 de jun. de 2020,Parintins,0.33
25 de jun. de 2020,Itacoatiara,0.41
25 de jun. de 2020,Careiro da Várzea,0.51
25 de jun. de 2020,Manacapuru,0.39
25 de jun. de 2020,Tefé,0.4
25 de jun. de 2020,Careiro,0.4
25 de jun. de 2020,Humaitá,0.39
25 de jun. de 2020,Coari,0.41
25 de jun. de 2020,Rio Preto da Eva,0.37
25 de jun. de 2020,Tabatinga,0.45
25 de jun. de 2020,Maués,0.37
25 de jun. de 2020,Boca do Acre,0.46
25 de jun. de 2020,São Gabriel da Cachoeira,0.34
26 de jun. de 2020,Manacapuru,0.38
26 de jun. de 2020,Tabatinga,0.39
26 de jun. de 2020,Borba,0.39
26 de jun. de 2020,Autazes,0.37
26 de jun. de 2020,Coari,0.41
26 de jun. de 2020,Careiro,0.41
26 de jun. de 2020,São Gabriel da Cachoeira,0.32
26 de jun. de 2020,Maués,0.3
26 de jun. de 2020,Rio Preto da Eva,0.32
26 de jun. de 2020,Manaus,0.38
26 de jun. de 2020,Tefé,0.37
26 de jun. de 2020,Presidente Figueiredo,0.39
26 de jun. de 2020,Boca do Acre,0.43
26 de jun. de 2020,Iranduba,0.38
26 de jun. de 2020,Humaitá,0.37
26 de jun. de 2020,Manicoré,0.41
26 de jun. de 2020,Itacoatiara,0.39
26 de jun. de 2020,Lábrea,0.45
26 de jun. de 2020,Parintins,0.33
26 de jun. de 2020,Careiro da Várzea,0.43
27 de jun. de 2020,Manaus,0.42
27 de jun. de 2020,Borba,0.46
27 de jun. de 2020,Careiro da Várzea,0.51
27 de jun. de 2020,Rio Preto da Eva,0.42
27 de jun. de 2020,Manacapuru,0.42
27 de jun. de 2020,Parintins,0.38
27 de jun. de 2020,Manicoré,0.43
27 de jun. de 2020,Autazes,0.44
27 de jun. de 2020,Itacoatiara,0.41
27 de jun. de 2020,Boca do Acre,0.43
27 de jun. de 2020,São Gabriel da Cachoeira,0.38
27 de jun. de 2020,Careiro,0.48
27 de jun. de 2020,Coari,0.44
27 de jun. de 2020,Tabatinga,0.39
27 de jun. de 2020,Iranduba,0.42
27 de jun. de 2020,Maués,0.33
27 de jun. de 2020,Tefé,0.41
27 de jun. de 2020,Humaitá,0.43
27 de jun. de 2020,Lábrea,0.49
27 de jun. de 2020,Presidente Figueiredo,0.45
28 de jun. de 2020,Careiro da Várzea,0.58
28 de jun. de 2020,Manaus,0.48
28 de jun. de 2020,Presidente Figueiredo,0.49
28 de jun. de 2020,Parintins,0.37
28 de jun. de 2020,São Gabriel da Cachoeira,0.46
28 de jun. de 2020,Boca do Acre,0.5
28 de jun. de 2020,Autazes,0.48
28 de jun. de 2020,Maués,0.38
28 de jun. de 2020,Itacoatiara,0.44
28 de jun. de 2020,Coari,0.48
28 de jun. de 2020,Manacapuru,0.43
28 de jun. de 2020,Lábrea,0.54
28 de jun. de 2020,Humaitá,0.5
28 de jun. de 2020,Tefé,0.45
28 de jun. de 2020,Rio Preto da Eva,0.46
28 de jun. de 2020,Tabatinga,0.5
28 de jun. de 2020,Careiro,0.47
28 de jun. de 2020,Iranduba,0.45
28 de jun. de 2020,Manicoré,0.44
28 de jun. de 2020,Borba,0.42
29 de jun. de 2020,Maués,0.37
29 de jun. de 2020,Coari,0.45
29 de jun. de 2020,Careiro da Várzea,0.46
29 de jun. de 2020,Manaus,0.42
29 de jun. de 2020,Humaitá,0.43
29 de jun. de 2020,Autazes,0.38
29 de jun. de 2020,Rio Preto da Eva,0.4
29 de jun. de 2020,Lábrea,0.44
29 de jun. de 2020,Boca do Acre,0.46
29 de jun. de 2020,Itacoatiara,0.41
29 de jun. de 2020,Manacapuru,0.39
29 de jun. de 2020,Manicoré,0.4
29 de jun. de 2020,Borba,0.42
29 de jun. de 2020,Careiro,0.47
29 de jun. de 2020,Iranduba,0.38
29 de jun. de 2020,Tefé,0.41
29 de jun. de 2020,Parintins,0.34
29 de jun. de 2020,Tabatinga,0.41
29 de jun. de 2020,São Gabriel da Cachoeira,0.37
29 de jun. de 2020,Presidente Figueiredo,0.41
30 de jun. de 2020,Manaus,0.4
30 de jun. de 2020,Parintins,0.35
30 de jun. de 2020,Humaitá,0.43
30 de jun. de 2020,Autazes,0.35
30 de jun. de 2020,Tefé,0.4
30 de jun. de 2020,São Gabriel da Cachoeira,0.39
30 de jun. de 2020,Maués,0.31
30 de jun. de 2020,Itacoatiara,0.37
30 de jun. de 2020,Boca do Acre,0.45
30 de jun. de 2020,Borba,0.41
30 de jun. de 2020,Manicoré,0.42
30 de jun. de 2020,Presidente Figueiredo,0.41
30 de jun. de 2020,Careiro da Várzea,0.56
30 de jun. de 2020,Tabatinga,0.37
30 de jun. de 2020,Manacapuru,0.36
30 de jun. de 2020,Careiro,0.47
30 de jun. de 2020,Rio Preto da Eva,0.4
30 de jun. de 2020,Coari,0.44
30 de jun. de 2020,Iranduba,0.36
30 de jun. de 2020,Lábrea,0.43
1 de jul. de 2020,Presidente Figueiredo,0.41
1 de jul. de 2020,Tefé,0.39
1 de jul. de 2020,Parintins,0.33
1 de jul. de 2020,Careiro da Várzea,0.53
1 de jul. de 2020,Maués,0.33
1 de jul. de 2020,Manaus,0.4
1 de jul. de 2020,Manicoré,0.46
1 de jul. de 2020,Careiro,0.47
1 de jul. de 2020,São Gabriel da Cachoeira,0.3
1 de jul. de 2020,Lábrea,0.45
1 de jul. de 2020,Itacoatiara,0.39
1 de jul. de 2020,Coari,0.39
1 de jul. de 2020,Rio Preto da Eva,0.36
1 de jul. de 2020,Autazes,0.39
1 de jul. de 2020,Tabatinga,0.4
1 de jul. de 2020,Manacapuru,0.39
1 de jul. de 2020,Boca do Acre,0.44
1 de jul. de 2020,Borba,0.42
1 de jul. de 2020,Humaitá,0.41
1 de jul. de 2020,Iranduba,0.38
2 de jul. de 2020,São Gabriel da Cachoeira,0.35
2 de jul. de 2020,Tabatinga,0.37
2 de jul. de 2020,Itacoatiara,0.38
2 de jul. de 2020,Manacapuru,0.38
2 de jul. de 2020,Careiro,0.42
2 de jul. de 2020,Manaus,0.4
2 de jul. de 2020,Tefé,0.39
2 de jul. de 2020,Autazes,0.43
2 de jul. de 2020,Parintins,0.38
2 de jul. de 2020,Boca do Acre,0.44
2 de jul. de 2020,Iranduba,0.42
2 de jul. de 2020,Maués,0.31
2 de jul. de 2020,Coari,0.44
2 de jul. de 2020,Careiro da Várzea,0.52
2 de jul. de 2020,Borba,0.4
2 de jul. de 2020,Presidente Figueiredo,0.4
2 de jul. de 2020,Rio Preto da Eva,0.42
2 de jul. de 2020,Humaitá,0.44
2 de jul. de 2020,Manicoré,0.4
2 de jul. de 2020,Lábrea,0.5
3 de jul. de 2020,Manacapuru,0.37
3 de jul. de 2020,Parintins,0.32
3 de jul. de 2020,Presidente Figueiredo,0.4
3 de jul. de 2020,Borba,0.42
3 de jul. de 2020,Itacoatiara,0.34
3 de jul. de 2020,Tabatinga,0.41
3 de jul. de 2020,Maués,0.37
3 de jul. de 2020,Iranduba,0.39
3 de jul. de 2020,Humaitá,0.39
3 de jul. de 2020,Autazes,0.41
3 de jul. de 2020,Careiro da Várzea,0.55
3 de jul. de 2020,Boca do Acre,0.41
3 de jul. de 2020,São Gabriel da Cachoeira,0.34
3 de jul. de 2020,Coari,0.38
3 de jul. de 2020,Lábrea,0.5
3 de jul. de 2020,Rio Preto da Eva,0.36
3 de jul. de 2020,Careiro,0.48
3 de jul. de 2020,Manicoré,0.39
3 de jul. de 2020,Manaus,0.38
3 de jul. de 2020,Tefé,0.41
4 de jul. de 2020,Lábrea,0.52
4 de jul. de 2020,Autazes,0.42
4 de jul. de 2020,São Gabriel da Cachoeira,0.35
4 de jul. de 2020,Coari,0.43
4 de jul. de 2020,Manicoré,0.4
4 de jul. de 2020,Rio Preto da Eva,0.45
4 de jul. de 2020,Manacapuru,0.4
4 de jul. de 2020,Presidente Figueiredo,0.43
4 de jul. de 2020,Careiro,0.48
4 de jul. de 2020,Borba,0.42
4 de jul. de 2020,Iranduba,0.42
4 de jul. de 2020,Tefé,0.41
4 de jul. de 2020,Manaus,0.4
4 de jul. de 2020,Maués,0.34
4 de jul. de 2020,Tabatinga,0.39
4 de jul. de 2020,Parintins,0.38
4 de jul. de 2020,Boca do Acre,0.46
4 de jul. de 2020,Humaitá,0.43
4 de jul. de 2020,Careiro da Várzea,0.43
4 de jul. de 2020,Itacoatiara,0.36
5 de jul. de 2020,Presidente Figueiredo,0.49
5 de jul. de 2020,Manicoré,0.44
5 de jul. de 2020,Lábrea,0.5
5 de jul. de 2020,Autazes,0.46
5 de jul. de 2020,Iranduba,0.47
5 de jul. de 2020,Borba,0.43
5 de jul. de 2020,Boca do Acre,0.47
5 de jul. de 2020,Manaus,0.46
5 de jul. de 2020,Parintins,0.39
5 de jul. de 2020,Maués,0.36
5 de jul. de 2020,Careiro da Várzea,0.5
5 de jul. de 2020,Humaitá,0.5
5 de jul. de 2020,Coari,0.49
5 de jul. de 2020,Manacapuru,0.45
5 de jul. de 2020,São Gabriel da Cachoeira,0.41
5 de jul. de 2020,Careiro,0.49
5 de jul. de 2020,Rio Preto da Eva,0.44
5 de jul. de 2020,Itacoatiara,0.39
5 de jul. de 2020,Tefé,0.45
5 de jul. de 2020,Tabatinga,0.43
6 de jul. de 2020,Manacapuru,0.4
6 de jul. de 2020,Tabatinga,0.43
6 de jul. de 2020,Careiro da Várzea,0.5
6 de jul. de 2020,Manaus,0.41
6 de jul. de 2020,Careiro,0.39
6 de jul. de 2020,Coari,0.43
6 de jul. de 2020,Presidente Figueiredo,0.4
6 de jul. de 2020,Borba,0.4
6 de jul. de 2020,Boca do Acre,0.46
6 de jul. de 2020,Lábrea,0.53
6 de jul. de 2020,Manicoré,0.46
6 de jul. de 2020,São Gabriel da Cachoeira,0.36
6 de jul. de 2020,Tefé,0.39
6 de jul. de 2020,Itacoatiara,0.37
6 de jul. de 2020,Rio Preto da Eva,0.39
